audio_file_name,Submitted Audio Link,Question,Tab,Human Transcription
grade1_profile28441_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/19gGOoAH3fwM5VEfROQqUIaYV3blAoChO/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile30596_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1CYJlzicSxEgriAwm3JViRcPiRktWJ-_z/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28349_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1vUYho6BmuyevBGjjc0xzUCGXWtCaG03m/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile30467_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/10MbBHUzM4HNnr2rZDrRRAuUZxBUrvejF/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile31205_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/10mhhrKYwgVRh_-suso0V7yDQWPaUzmCa/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30575_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1waZeGFFjDMnLovjsizUHw5NVRYbEO-j9/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30476_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1DBbh-amVi4tM3WBNIz03THyN93woHVvx/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28381_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1WBNjiigM8fEJH4jNSzWN05qYdGK6VKWr/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30840_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/14ivG7QpMVyIxLFfOVYyFSScm1JtxN_rT/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28468_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1Gr-y5N1ss5Dy_M5M1H0Aa4yeb_2tdI20/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28441_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1MDaQyUbh92dBZPXyR9yMjILw_ei0sX7a/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30467_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/13-7eism6vYKIDTI11EnGNEChnweOBeQ2/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile30467_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1CsEVIBGgsSBcQPBjVkKKEdzQdB0wGNe1/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile30485_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1FeZSgvjjUXwiAYYYRei0QnF1aUO09kL2/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28510_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1NRwgWDN9H5WyAtqqa9_ybmgTRkLodk7S/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28450_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/12spWSZvVIF3xUNcu44vID25jJaqFCKvl/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28471_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1l8Epq0p5MlJbJz7qy5Iyk8PQrC4_3aHX/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile31184_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1SPJzlmVs7Dkd2B4zrEfYFj7sNaFxcMXL/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28431_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1x2-GpPuJkWLJawMAGaP16DCfL4dZeym5/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28444_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1WwSK4n4GHlpyAX5UxLNdkTghfQWSm5EJ/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28438_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1BOTl4qG_aJ34VgzBAeXRrSJwN5MMpPNa/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile30840_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1QSDJwkfpvWATF2kzUk_hB6_Sl4e4hFN0/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28349_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1SUecVHldhJIWTBX0iMM8vs8A93s3q_Wj/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28457_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/126gZ_cxLR8xkLoOCnzODNSUHyGucXNGi/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28390_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1xsQdlGPwT28MgNTdBJGKfPEZrS-Y6JyY/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28389_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1Ra3bY-Zozo1YevS6Xwyo0mxdbag42nuC/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28387_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1590S-54g4jtTY4alyIvuDS2u1Wc4CGFe/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28485_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1Q-2PysNcudmHObIK3CuJs9Sk14eI_Ani/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28385_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1gkbpNBrQ1ycVcqxq4DMbA43h9sCE19jI/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28355_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1jXavxniM_PKp5gTh94Ep0MgcI1K5JQ5i/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28387_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1hYnl0z5AxSSCwqMijMxo0E5rZ7XFK3St/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile31205_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1gmr2dsJuWbJt7YNOvx8J0I9LK3UuGyXa/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28448_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1orQ1V02o6jYP_Wm2zF5fhdc0mWOOcXk1/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28349_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/19FCCh0Mbf1XCVX-mwUhgRdxobq3wFBIG/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28456_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/17JuxIP_bLCXBHa2eOICuFECYo5y-lXvy/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile31293_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1oQixOq7QMniDJyKRpWa7Qo6JfFO72y9j/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile30633_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1cJt3KZK1kRqVgWQZT8Ge-ZciUCVTk6eA/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28347_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1mobalImSIoE6oZwMs7KBT6iCTB-yC26U/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28463_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1bDWLF6AtSBbk7Rt0gqS3Ra303Ws7_yC0/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28474_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1XUsmeDUC-3rjNfdKGVxhSeo12G99PNBh/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28391_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1SHOCA9tUHc64xvYqk7HQ5qOKwkZjAp0B/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28498_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1Q7WhE36Pu0eOq4yQTbj2wzLNhjTT6Bwz/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28395_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1NaUMLNtYgzP3h8Smhs3Ao1c4_6xV3Xdk/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28509_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/10lqOkhXAIpCy0Ia3n_wWY5sZK2cXwfBq/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30941_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1pHYQvUyB0WQ3mbqm77DieeONO6LUbT-P/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30506_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/12jp3oSOwdqhbS8wCDUnzJlIIJSVDmW83/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28382_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1DQrWQUHj1WFXIl07XfTEzgWVAhkzwWJF/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28347_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1QezCwG0JYzdMrK6Rb0Kk87-mP4cWosbq/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28389_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1zovUWa0ILV7yXIcGoMkRE6MRt_j7wIat/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile31192_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1ZvG0V7S1VqC2ZHUu7nsbgrP2kW2IDzRL/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28428_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1j7mFHSl5nx6h95BcSRpU5vMTEH6McR4t/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile30569_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1mkeXHiprRwe6EAAZ0aUOtOdcydZgH6GT/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28392_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1Xz-wS2AMrNUdcK_B4-KgUABXnttla0mM/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28355_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1hmLiczpugXNuQ314MZoYqlgCGSSSZRzk/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30586_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1NTr_yh4ZJPiQt95MqglNadhgxGBN-s-M/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28375_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1pmTOv_T9onh7KUT2-04S-lzOx598Vi_T/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28362_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1eoW4PBEnU1YlHk94E2JtjLvPdhMvlRgL/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28474_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1EoPbrOV2nGQFbAo8Aqjcg3io5CX46HWB/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30581_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1s36WOQEl2cNt1UIUexbcsGE1zI63RIiH/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile30822_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1-vHhDtwp7aluqZYoV-Us85FzkMKtnyxk/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28359_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1UbpGcJK4WJGqLytj4fe6YtJo-3v-ttsr/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28519_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1Aa8dgi0FdqW3jBOda2B-_TyOG1CUEjSU/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28398_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1LsEG5rTzjPw1dpfAXLCbAPZFFTWGZ8v_/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28376_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1Wwhq6ExsyYgvdAsYvMHM3JHmTsBW0Wtk/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile30630_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1qfGsM-C8SKuXoTAF8cZ5uUpCdQxXM_Bx/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28466_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1zRY6PW7IAezdnV4uTAT0RM8Ws43LLViP/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile30823_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1Jaw83GcS414EpPneszLZs25OlITzCZ--/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28438_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1I41mt3yyG36Id0e0Pkl3s996G8GJdYNI/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28369_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/18u_QaO3zzvyQ4T28nlj8KQYpM0UF78Yf/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile30482_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1E6BO9PsBooOo1yTOC5kyYQR9p6VRheH6/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28475_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1ilNl0Irp3KpD2fjtEVYy2DOjdHN2WkjH/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28456_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1dCMSzpX6LJQJdJrdw8lH5YZYSbodAm6W/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28402_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1_DJiv9w9iKb9Czmec61FCluJJndcHTIw/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28471_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1ZZsINQNakoTd6OkVhZbN7rm5vh1TaLVN/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile30630_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/15lK3PFMaxji8GSTKKGk8vc7O2qp_aojP/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28470_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1zNXzItVQCkdrSWYa8lG9gLH8DiUyU4a_/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28468_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1xv2M86NdHggbvBapWbsvtK814vlNaAkB/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28473_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/13RCd8fCBxngAyQfVOyEtxY_tbmJtVmco/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28518_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1Yy165tYlkey8zz9hYrqJA2N33JKTQ5rf/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile30467_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1qGBMTShaRoP0ep1VbSClVSUyeuLfo1B2/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28514_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1i6VdOGirYesagKn-Tp6NFM36qvv37dj_/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30569_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1VNj6j2oiBWPgDdWxwCT-dVLwFimRoQQd/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30481_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1nfNIPg9pj032NCedUvO-HUoubiUzbxzl/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30822_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1ue5yD1EItegLCKJd0kjv7VJLtL_rp19k/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28448_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/11C_fKF18rd2-MKTZ4n-Fdh1d4JUxRvtV/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28493_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1kqZ5A_r0sGk4AOX1bK3ALasAQTqrp6hn/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile31206_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1KDBveWgBxyf5lZEP1U8eSfIj6akL1UtC/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28417_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1Z_P4lgPd49AqBdVIcl1zCbprEFvZ9_PW/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28362_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/190MgljNxOpPv74E5sPOpil9O5WRmLs30/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28519_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/17Hy0y7y-DV8OYcm-FLPnTczLsxM-v02s/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28399_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1sTMA00d3BmPhY_BjJpTY9WuxzdLdzRdb/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28450_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1brY9FsGH857YBgXuV481eV8GEvztaWlM/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28451_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1lj3fpef_m-aUhbxDXi0mNLxWpjIJ9Jmo/view?usp=drivesdk,It's locked. I can open it.,Q2,It is lock. I can open it. 
grade1_profile28398_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1fCFIksOmsGEp-Uq0AaK1YcNC6v2R2zH_/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28443_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1FFY3cKLerj1zOO4R3qNV9mxXNniSytTg/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile31204_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/15bAjLlm2COxhFQXZDl950gATyubIQY4d/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile28382_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1pbb1AYxODIf3rVHt3hA-tp6El3mLOCaJ/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30490_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1FjNAOdqExSx2XwbH16Ah6nUBMazq_raO/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile31203_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1gNIIRCu66cFoUycmnYbuXQfjAYlPGC8v/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28362_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1zZpYhMLsTyRuTo1AxLzrLb7XaOGNlqNv/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28475_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1Cno3GTj01Gs7aVBlZlI_yXr_qC7l72t6/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28423_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1NpovlMsS2GPLJRbDPFDKP3BIAig8qXxW/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28385_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1onBYCBns-sOGCGxcNGpOx4qrGruSz3EN/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28468_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1zlJMc9zmLVbIQM3Q4LxB9ENYFgP4PTvc/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28371_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1iJPq0kYfh0--JzxCTOeSkM3S3sIqJMzZ/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28516_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1j_JEynar6juDx5LlXqofeJBHkoBZOVY6/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28444_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1f9JqXalR17XmEn6RQkqGDdI9sdsi_oJP/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on on. we can do it tagether.
grade1_profile30840_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1A8pwZ2l5juhyGN1bbQbHzwax284cAj6f/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on. we can do it together.
